ebsd_id,mesh_id,confidence
5,1,100.0
6,2,100.0
8,3,88.24
9,4,92.16
10,5,99.14
11,6,93.42
12,7,92.22
13,8,94.07
14,9,97.32
15,10,100.0
16,11,97.14
17,12,94.59
18,13,96.09
19,14,98.71
20,15,100.0
22,16,94.44
23,17,93.09
24,18,96.72
25,19,90.43
26,20,86.67
27,21,89.67
28,22,83.61
29,23,100.0
30,24,96.43
31,25,92.0
32,26,89.47
33,27,95.16
34,28,96.9
35,29,90.34
36,30,94.83
37,31,95.41
38,32,87.88
39,33,92.31
40,34,85.0
41,35,95.12
42,36,95.92
43,37,98.99
44,38,94.92
45,39,96.08
46,40,100.0
47,41,89.08
48,42,97.83
49,43,93.44
50,44,100.0
51,45,98.41
52,46,91.89
53,47,89.78
54,48,89.34
55,49,98.53
57,50,90.16
58,51,100.0
59,52,91.43
60,53,95.65
61,54,96.92
62,55,94.79
63,56,90.94
64,57,94.7
65,58,89.91
66,59,100.0
67,60,97.96
68,61,96.91
69,62,88.89
71,63,95.59
72,64,98.21
73,65,82.76
74,66,95.6
75,67,100.0
76,68,89.01
77,69,80.82
78,70,88.41
79,71,90.48
80,72,88.89
81,73,81.58
82,74,100.0
83,75,90.91
84,76,89.08
85,77,94.4
86,78,97.18
87,79,100.0
88,80,97.83
89,81,80.0
90,82,100.0
91,83,97.03
92,84,97.06
93,85,95.81
94,86,96.47
95,87,93.55
96,88,94.92
97,89,100.0
99,90,92.83
100,91,93.24
101,92,100.0
102,93,88.33
103,94,100.0
104,95,87.64
105,96,90.24
106,97,96.88
107,98,80.13
108,99,97.5
109,100,92.71
110,101,89.33
111,102,96.88
112,103,76.0
113,104,100.0
114,105,92.98
115,106,94.44
116,107,85.11
117,108,82.98
118,109,100.0
119,110,100.0
120,111,86.84
121,112,91.94
122,113,88.92
123,114,97.83
124,115,84.38
125,116,99.01
126,117,93.85
127,118,89.57
128,119,92.0
129,120,94.73
130,121,95.52
131,122,100.0
132,123,81.48
133,124,95.0
134,125,100.0
135,126,99.26
137,127,95.52
138,128,94.74
139,129,100.0
140,130,100.0
141,131,83.87
142,132,100.0
143,133,100.0
144,134,88.64
145,135,100.0
146,136,93.75
147,137,96.34
148,138,95.24
149,139,84.31
150,140,94.03
151,141,100.0
152,142,97.37
153,143,92.93
154,144,90.55
155,145,92.19
156,146,97.56
157,147,90.91
158,148,88.03
159,149,96.72
160,150,90.0
161,151,97.06
162,152,97.59
163,153,92.0
164,154,92.91
165,155,90.48
166,156,93.75
167,157,92.77
168,158,97.22
169,159,93.83
170,160,100.0
171,161,95.65
172,162,95.71
173,163,90.7
174,164,95.21
175,165,88.55
176,166,93.81
177,167,92.0
178,168,89.14
179,169,81.13
180,170,100.0
181,171,100.0
182,172,87.95
183,173,95.65
184,174,95.58
185,175,96.36
186,176,100.0
187,177,92.75
188,178,95.79
189,179,94.74
190,180,93.85
191,181,94.74
192,182,90.32
194,183,98.4
195,184,98.39
196,185,95.71
197,186,90.8
198,187,97.41
199,188,88.67
200,189,100.0
201,190,100.0
202,191,93.81
203,192,98.81
204,193,100.0
205,194,96.06
206,195,100.0
207,196,100.0
208,197,89.58
209,198,83.82
210,199,83.87
211,200,95.63
212,201,83.72
213,202,97.2
214,203,100.0
215,204,89.47
216,205,87.5
217,206,98.2
218,207,98.9
219,208,94.44
220,209,94.74
221,210,93.46
222,211,97.62
223,212,100.0
224,213,100.0
225,214,87.37
226,215,89.36
227,216,80.36
228,217,100.0
229,218,90.48
230,219,94.9
231,220,91.67
232,221,80.0
233,222,95.95
234,223,93.55
235,224,85.27
236,225,89.13
237,226,100.0
238,227,91.3
239,228,100.0
240,229,93.55
241,230,89.44
242,231,97.87
243,232,86.61
244,233,96.97
245,234,86.42
246,235,92.08
247,236,96.2
248,237,93.48
249,238,98.46
250,239,100.0
251,240,91.6
252,241,95.2
253,242,93.94
254,243,92.79
255,244,100.0
256,245,98.75
257,246,97.22
258,247,93.88
259,248,91.43
260,249,93.87
261,250,97.56
262,251,97.87
263,252,87.8
264,253,87.72
265,254,96.39
267,255,84.85
268,256,91.46
269,257,93.75
270,258,97.17
271,259,100.0
272,260,98.21
273,261,91.67
274,262,96.69
275,263,81.08
276,264,93.29
277,265,94.66
278,266,93.18
279,267,81.82
280,268,94.23
281,269,85.71
282,270,88.89
283,271,91.67
284,272,93.1
285,273,94.17
286,274,95.7
287,275,93.81
288,276,100.0
289,277,100.0
290,278,96.3
291,279,100.0
293,280,100.0
294,281,84.38
295,282,95.2
296,283,95.88
297,284,97.18
298,285,100.0
299,286,93.5
300,287,98.78
301,288,95.36
302,289,87.5
303,290,96.83
304,291,92.47
305,292,85.79
306,293,100.0
307,294,91.78
308,295,95.68
309,296,100.0
310,297,92.59
311,298,96.3
312,299,95.2
313,300,100.0
314,301,90.11
315,302,92.16
316,303,97.44
317,304,96.0
318,305,100.0
319,306,87.23
320,307,96.55
321,308,100.0
322,309,100.0
323,310,93.6
324,311,81.08
325,312,88.14
326,313,93.83
327,314,100.0
328,315,91.36
329,316,98.25
330,317,90.37
331,318,96.09
332,319,94.55
333,320,96.88
334,321,90.08
335,322,100.0
336,323,94.38
337,324,92.94
338,325,98.28
339,326,84.93
340,327,100.0
341,328,95.0
342,329,98.31
343,330,100.0
344,331,90.41
345,332,96.43
346,333,92.26
347,334,100.0
348,335,97.98
349,336,94.31
350,337,95.0
351,338,97.87
352,339,92.97
353,340,100.0
354,341,97.67
355,342,91.87
356,343,100.0
357,344,100.0
358,345,94.12
359,346,80.0
360,347,94.87
361,348,100.0
362,349,86.61
363,350,100.0
364,351,98.31
365,352,93.59
366,353,89.66
367,354,96.43
368,355,100.0
369,356,96.15
370,357,94.44
371,358,100.0
372,359,92.62
373,360,91.43
374,361,96.97
375,362,95.0
376,363,94.47
377,364,88.46
378,365,100.0
380,366,95.45
381,367,97.52
382,368,100.0
383,369,92.0
385,370,100.0
386,371,93.33
387,372,95.24
388,373,100.0
389,374,88.66
390,375,97.06
391,376,97.92
392,377,92.77
393,378,98.15
394,379,91.6
395,380,94.92
396,381,94.03
397,382,95.87
398,383,93.55
399,384,100.0
400,385,94.58
401,386,95.43
402,387,96.97
403,388,87.88
404,389,91.47
405,390,71.7
406,391,92.39
407,392,88.75
408,393,94.03
409,394,98.4
410,395,98.36
411,396,92.91
412,397,93.85
413,398,98.29
414,399,100.0
415,400,98.36
416,401,94.44
417,402,96.43
418,403,92.0
419,404,100.0
420,405,92.12
421,406,93.48
422,407,92.75
423,408,95.77
425,409,96.88
426,410,94.0
427,411,93.12
428,412,95.76
429,413,90.48
430,414,87.04
431,415,92.41
432,416,92.74
433,417,93.1
434,418,95.83
435,419,98.57
436,420,96.41
437,421,90.24
438,422,85.45
440,423,98.95
441,424,92.52
442,425,90.52
443,426,88.24
444,427,93.62
445,428,95.57
446,429,98.57
447,430,87.5
448,431,94.44
449,432,96.67
450,433,88.0
451,434,92.51
452,435,100.0
453,436,87.34
454,437,91.43
455,438,91.54
456,439,96.97
457,440,88.71
458,441,95.74
459,442,99.13
460,443,94.37
461,444,84.78
462,445,97.18
463,446,96.43
464,447,100.0
465,448,100.0
466,449,98.55
467,450,85.9
468,451,100.0
469,452,92.86
470,453,88.1
472,454,96.55
473,455,85.94
474,456,93.55
475,457,96.43
476,458,95.74
477,459,95.15
478,460,94.44
479,461,88.22
480,462,92.27
481,463,90.91
482,464,93.02
483,465,99.12
484,466,92.95
486,467,100.0
489,468,95.43
490,469,99.06
491,470,100.0
493,471,95.94
494,472,95.86
495,473,100.0
496,474,94.44
498,475,94.29
501,476,89.16
502,477,98.55
505,478,92.93
507,479,97.14
509,480,93.94
100001,481,100.0
100002,482,100.0
