ebsd_id,mesh_id,confidence
341,253,98.31
342,254,92.08
345,255,94.69
346,256,96.18
348,257,96.3
349,258,92.42
350,259,96.97
351,260,90.72
352,261,88.27
360,262,94.12
361,263,87.34
363,264,97.3
364,265,93.33
365,266,96.08
366,267,100.0
367,268,94.12
369,269,90.65
372,270,91.75
373,271,97.5
374,272,100.0
376,273,96.21
378,274,100.0
379,275,90.6
380,276,96.03
381,277,88.0
382,278,96.34
386,279,100.0
388,280,100.0
390,281,97.3
391,282,92.86
392,283,93.37
393,284,100.0
394,285,100.0
395,286,96.49
396,287,98.18
397,288,96.77
400,289,93.88
401,290,97.22
402,291,90.91
404,292,100.0
405,293,92.86
406,294,96.19
407,295,92.42
408,296,90.62
409,297,78.72
411,298,94.02
412,299,94.17
414,300,91.67
415,301,95.59
417,302,96.88
419,303,95.45
420,304,89.73
421,305,92.73
422,306,93.88
424,307,90.06
425,308,95.92
426,309,100.0
427,310,87.14
428,311,94.12
429,312,94.44
430,313,93.42
432,314,94.02
433,315,92.23
436,316,97.3
437,317,92.96
438,318,91.77
439,319,96.55
440,320,96.97
443,321,92.86
447,322,89.5
448,323,92.59
450,324,98.59
451,325,94.12
452,326,77.86
453,327,92.31
454,328,97.62
455,329,96.23
457,330,97.69
458,331,98.41
459,332,93.97
460,333,90.73
461,334,98.53
463,335,82.68
464,336,95.52
465,337,90.74
466,338,88.52
467,339,98.11
468,340,92.59
469,341,93.83
470,342,100.0
472,343,96.97
473,344,94.24
475,345,100.0
476,346,92.68
477,347,98.25
478,348,96.49
479,349,83.78
480,350,95.45
481,351,100.0
482,352,100.0
483,353,96.03
484,354,93.98
485,355,100.0
486,356,93.57
488,357,85.19
490,358,93.64
491,359,98.28
492,360,100.0
493,361,93.73
494,362,97.54
495,363,100.0
496,364,88.46
497,365,97.4
498,366,83.33
499,367,82.76
501,368,92.07
503,369,92.15
504,370,94.29
505,371,96.55
506,372,90.14
508,373,100.0
509,374,92.86
510,375,87.78
513,376,98.0
515,377,85.71
516,378,97.56
517,379,100.0
518,380,97.06
520,381,97.96
522,382,94.97
523,383,100.0
524,384,95.04
525,385,98.28
528,386,95.96
529,387,89.52
530,388,95.75
531,389,90.48
532,390,100.0
533,391,100.0
535,392,95.18
537,393,96.09
542,394,95.0
543,395,96.67
544,396,92.8
545,397,98.63
546,398,96.43
547,399,100.0
548,400,89.47
550,401,92.36
551,402,88.24
552,403,98.65
554,404,96.43
555,405,94.2
557,406,97.53
558,407,100.0
559,408,87.88
560,409,97.33
561,410,91.73
562,411,95.16
564,412,90.77
565,413,95.4
566,414,100.0
567,415,100.0
569,416,94.59
570,417,96.03
571,418,89.36
