ebsd_id,mesh_id,confidence
18,1,100.0
19,2,100.0
23,3,73.33
28,4,78.26
41,5,72.41
43,6,100.0
44,7,71.74
49,8,100.0
53,9,60.0
54,10,84.62
60,11,85.0
61,12,80.77
63,13,74.51
71,14,83.33
78,15,85.71
84,16,81.25
99,17,88.68
100,18,83.33
122,19,78.72
125,20,63.16
127,21,55.56
129,22,86.25
137,23,82.76
138,24,90.91
153,25,85.0
154,26,100.0
158,27,74.19
160,28,55.0
171,29,100.0
172,30,53.85
178,31,72.0
184,32,83.72
190,33,100.0
194,34,100.0
195,35,91.89
196,36,86.54
200,37,100.0
208,38,88.46
211,39,100.0
213,40,73.08
214,41,69.23
221,42,67.92
226,43,55.17
235,44,57.14
240,45,100.0
252,46,100.0
260,47,80.0
263,48,64.29
276,49,66.04
278,50,61.9
283,51,100.0
284,52,55.56
285,53,83.33
286,54,88.46
287,55,92.31
295,56,53.66
299,57,61.29
301,58,100.0
305,59,81.25
308,60,100.0
310,61,100.0
315,62,72.0
328,63,84.85
330,64,83.33
332,65,84.85
333,66,76.92
337,67,100.0
344,68,100.0
348,69,100.0
349,70,75.61
354,71,100.0
355,72,75.61
365,73,92.31
370,74,75.0
372,75,100.0
376,76,84.0
381,77,73.33
385,78,83.33
386,79,80.65
397,80,80.0
400,81,87.5
404,82,60.0
407,83,75.0
410,84,77.78
412,85,77.14
420,86,100.0
427,87,65.71
428,88,77.42
432,89,79.49
436,90,59.46
441,91,86.21
445,92,64.29
451,93,81.4
455,94,70.0
460,95,77.27
461,96,60.87
462,97,92.86
479,98,70.27
483,99,67.39
489,100,78.57
100001,101,82.4
100002,102,82.33
