ebsd_id,mesh_id,confidence
3,1,100.0
5,2,90.91
6,3,100.0
8,4,92.0
9,5,68.97
10,6,100.0
12,7,80.77
15,8,100.0
16,9,66.67
17,10,73.68
18,11,81.25
19,12,84.21
20,13,62.86
21,14,100.0
22,15,78.95
23,16,90.0
24,17,100.0
25,18,81.69
26,19,69.57
27,20,88.57
30,21,100.0
31,22,100.0
33,23,86.11
34,24,80.0
35,25,92.11
37,26,84.55
38,27,100.0
39,28,100.0
40,29,61.11
41,30,69.57
42,31,57.45
44,32,92.86
45,33,100.0
47,34,87.93
51,35,100.0
53,36,81.25
55,37,84.62
58,38,100.0
59,39,64.58
60,40,85.0
62,41,63.64
64,42,61.11
65,43,77.39
66,44,100.0
68,45,88.24
73,46,100.0
75,47,72.97
76,48,86.96
77,49,100.0
80,50,75.0
81,51,68.0
82,52,82.86
84,53,81.03
85,54,100.0
86,55,51.35
89,56,85.37
91,57,52.0
92,58,55.17
97,59,85.71
98,60,62.5
100,61,92.68
102,62,83.48
104,63,80.65
108,64,88.14
109,65,100.0
111,66,100.0
112,67,64.0
113,68,76.11
114,69,86.76
115,70,100.0
118,71,100.0
119,72,66.27
120,73,73.68
122,74,100.0
123,75,96.55
124,76,100.0
125,77,84.44
126,78,75.0
127,79,73.91
130,80,85.71
131,81,75.86
132,82,75.86
134,83,60.38
135,84,70.0
136,85,72.0
137,86,96.43
138,87,63.29
140,88,76.67
142,89,80.0
144,90,100.0
145,91,85.0
146,92,100.0
147,93,100.0
149,94,83.33
150,95,70.0
151,96,100.0
156,97,100.0
157,98,100.0
160,99,70.0
163,100,92.19
165,101,81.63
166,102,76.54
167,103,73.68
169,104,81.63
170,105,79.03
171,106,86.96
172,107,100.0
174,108,63.37
175,109,77.5
176,110,75.86
177,111,100.0
178,112,84.31
182,113,80.0
183,114,86.27
185,115,68.75
186,116,93.75
188,117,100.0
189,118,93.22
190,119,100.0
191,120,100.0
192,121,76.47
194,122,68.0
195,123,100.0
196,124,75.0
197,125,90.0
200,126,100.0
201,127,100.0
202,128,81.58
203,129,100.0
204,130,94.74
206,131,100.0
207,132,100.0
208,133,79.67
209,134,68.97
210,135,81.82
212,136,92.59
217,137,93.33
219,138,70.0
220,139,82.05
221,140,90.0
222,141,92.73
223,142,100.0
224,143,85.71
225,144,100.0
227,145,85.0
228,146,69.57
230,147,85.0
231,148,100.0
233,149,73.97
234,150,100.0
235,151,80.6
236,152,60.87
237,153,78.57
239,154,91.11
240,155,68.97
241,156,74.58
242,157,82.95
243,158,82.42
244,159,100.0
245,160,85.71
246,161,100.0
248,162,100.0
249,163,63.16
250,164,85.71
253,165,100.0
254,166,96.43
256,167,78.12
257,168,97.87
258,169,95.24
259,170,93.48
261,171,84.78
262,172,68.75
264,173,80.39
265,174,76.32
266,175,90.48
268,176,82.95
270,177,82.35
271,178,100.0
272,179,78.95
274,180,78.57
276,181,78.05
278,182,82.35
280,183,76.0
282,184,76.67
283,185,72.73
284,186,88.57
285,187,80.0
287,188,88.16
291,189,100.0
292,190,100.0
294,191,88.89
295,192,95.83
300,193,57.14
303,194,80.95
100001,195,96.91
100002,196,94.25
