ebsd_id,mesh_id,confidence
7,1,100.0
8,2,76.74
9,3,72.22
10,4,100.0
11,5,78.95
12,6,86.11
13,7,86.36
14,8,86.67
16,9,87.8
19,10,87.37
20,11,75.0
21,12,97.3
22,13,85.51
23,14,89.29
24,15,86.15
25,16,88.89
26,17,95.65
27,18,94.03
28,19,96.43
29,20,90.77
30,21,96.43
31,22,89.55
32,23,100.0
33,24,100.0
34,25,100.0
35,26,100.0
36,27,98.28
37,28,87.5
38,29,91.8
39,30,92.31
40,31,77.78
41,32,92.06
42,33,100.0
43,34,90.91
44,35,100.0
45,36,89.66
46,37,100.0
47,38,100.0
48,39,100.0
49,40,91.95
50,41,87.5
51,42,100.0
53,43,100.0
54,44,91.43
55,45,100.0
56,46,91.88
57,47,92.31
58,48,84.54
59,49,84.29
60,50,79.17
61,51,94.83
63,52,97.56
64,53,88.63
66,54,92.26
67,55,100.0
68,56,100.0
69,57,72.22
70,58,96.97
71,59,72.22
72,60,96.55
73,61,100.0
74,62,85.19
75,63,100.0
76,64,88.89
77,65,100.0
78,66,95.38
79,67,100.0
80,68,93.55
81,69,97.62
82,70,92.04
83,71,100.0
84,72,100.0
85,73,89.8
86,74,96.67
87,75,93.55
88,76,83.67
89,77,90.0
90,78,100.0
91,79,100.0
92,80,97.5
93,81,100.0
95,82,86.21
96,83,78.05
97,84,100.0
99,85,96.43
100,86,100.0
101,87,73.97
102,88,100.0
103,89,76.76
104,90,94.2
105,91,85.0
106,92,72.41
107,93,100.0
108,94,100.0
109,95,100.0
110,96,86.11
111,97,96.88
112,98,90.72
113,99,84.38
114,100,94.62
115,101,100.0
116,102,83.02
117,103,100.0
118,104,100.0
119,105,84.66
120,106,93.42
121,107,100.0
122,108,75.0
123,109,97.22
125,110,100.0
126,111,100.0
128,112,85.19
129,113,89.86
130,114,96.97
131,115,100.0
132,116,100.0
133,117,100.0
134,118,95.0
136,119,100.0
137,120,90.32
138,121,90.29
139,122,86.21
140,123,93.18
141,124,85.37
142,125,81.82
143,126,96.55
144,127,100.0
146,128,79.85
147,129,80.49
148,130,93.02
149,131,76.92
150,132,85.71
151,133,100.0
152,134,89.47
153,135,100.0
154,136,91.18
155,137,85.25
156,138,83.33
157,139,100.0
158,140,96.67
159,141,100.0
161,142,100.0
162,143,100.0
163,144,77.27
164,145,85.58
165,146,88.24
166,147,78.99
167,148,85.42
169,149,80.54
172,150,96.3
173,151,80.0
174,152,92.0
175,153,100.0
176,154,85.16
177,155,100.0
178,156,94.59
179,157,90.2
180,158,98.11
181,159,95.56
182,160,100.0
183,161,84.09
184,162,100.0
185,163,92.31
186,164,87.5
187,165,100.0
188,166,96.61
189,167,100.0
190,168,86.36
191,169,100.0
192,170,96.91
193,171,77.78
194,172,100.0
195,173,100.0
196,174,93.85
197,175,100.0
198,176,88.12
199,177,100.0
200,178,73.68
201,179,100.0
202,180,94.0
203,181,95.45
204,182,91.43
205,183,100.0
206,184,100.0
207,185,94.38
208,186,100.0
209,187,100.0
210,188,100.0
211,189,89.12
212,190,92.31
213,191,97.18
214,192,100.0
215,193,72.5
216,194,88.98
217,195,79.49
218,196,93.75
219,197,90.91
220,198,100.0
221,199,94.12
222,200,85.51
223,201,93.51
224,202,78.57
225,203,100.0
226,204,83.33
227,205,100.0
228,206,100.0
229,207,100.0
230,208,88.7
231,209,100.0
232,210,93.33
233,211,83.01
234,212,89.47
235,213,95.65
236,214,100.0
237,215,89.13
238,216,100.0
239,217,97.62
240,218,100.0
241,219,100.0
242,220,94.12
243,221,98.46
244,222,95.65
245,223,70.73
246,224,83.09
247,225,98.48
248,226,87.21
249,227,88.42
250,228,100.0
251,229,89.19
252,230,100.0
253,231,100.0
254,232,96.08
255,233,84.09
256,234,100.0
257,235,88.89
258,236,94.87
259,237,92.59
260,238,67.86
261,239,85.0
262,240,96.72
263,241,100.0
264,242,95.65
265,243,81.03
266,244,100.0
268,245,100.0
269,246,89.74
270,247,88.33
271,248,93.59
272,249,82.76
274,250,84.81
275,251,100.0
276,252,71.88
277,253,96.97
278,254,78.38
279,255,78.38
280,256,95.12
281,257,100.0
282,258,96.43
283,259,100.0
284,260,100.0
285,261,100.0
286,262,89.33
287,263,95.65
288,264,89.13
289,265,85.19
291,266,91.67
292,267,80.0
293,268,91.45
294,269,97.1
295,270,83.08
299,271,100.0
300,272,100.0
302,273,92.54
303,274,84.21
304,275,100.0
306,276,97.44
308,277,85.71
309,278,100.0
312,279,92.86
313,280,100.0
315,281,100.0
100001,282,99.2
100002,283,99.36
