ebsd_id,mesh_id,confidence
504,376,97.5
505,377,97.93
506,378,90.64
508,379,100.0
509,380,96.12
510,381,96.44
513,382,98.04
515,383,91.2
516,384,100.0
517,385,97.18
518,386,95.92
520,387,97.94
522,388,98.22
523,389,100.0
524,390,95.81
525,391,98.86
528,392,99.7
529,393,94.26
530,394,98.06
531,395,96.29
532,396,97.4
533,397,95.65
535,398,97.5
536,399,100.0
537,400,100.0
542,401,97.25
543,402,99.03
544,403,96.77
545,404,99.94
546,405,98.95
547,406,100.0
548,407,94.56
550,408,96.38
551,409,100.0
552,410,94.74
554,411,96.43
555,412,92.6
557,413,99.75
558,414,99.82
559,415,96.29
560,416,99.87
561,417,98.26
562,418,100.0
564,419,95.75
565,420,97.9
566,421,95.45
567,422,100.0
568,423,100.0
569,424,90.91
570,425,97.46
571,426,96.06
572,427,97.7
573,428,99.32
574,429,100.0
575,430,99.72
576,431,94.6
578,432,96.56
579,433,100.0
580,434,94.21
581,435,98.16
582,436,100.0
583,437,99.87
585,438,95.77
588,439,94.29
589,440,97.48
590,441,97.05
591,442,94.09
592,443,98.17
593,444,100.0
594,445,94.51
595,446,99.68
597,447,100.0
599,448,99.82
600,449,95.37
601,450,98.38
604,451,100.0
605,452,92.94
608,453,94.97
610,454,95.85
611,455,98.1
612,456,95.45
613,457,99.11
615,458,95.55
616,459,100.0
618,460,98.76
619,461,99.78
622,462,99.81
623,463,100.0
626,464,100.0
628,465,99.55
629,466,100.0
630,467,99.41
631,468,99.48
632,469,97.58
634,470,97.83
637,471,98.25
638,472,98.05
640,473,96.41
641,474,96.83
642,475,97.95
643,476,97.26
644,477,94.04
645,478,100.0
646,479,98.45
647,480,100.0
648,481,100.0
649,482,100.0
650,483,91.72
651,484,96.1
652,485,99.7
653,486,100.0
654,487,97.93
655,488,95.73
657,489,100.0
658,490,93.54
661,491,98.0
663,492,100.0
665,493,100.0
666,494,95.94
667,495,93.54
668,496,96.43
669,497,100.0
672,498,95.56
673,499,98.59
674,500,94.07
676,501,96.7
677,502,100.0
678,503,95.17
679,504,94.11
681,505,100.0
683,506,96.76
684,507,97.5
685,508,95.54
686,509,100.0
687,510,97.55
688,511,95.0
691,512,95.74
693,513,100.0
694,514,99.92
696,515,99.66
698,516,93.06
699,517,98.04
700,518,96.2
702,519,98.29
703,520,97.35
705,521,100.0
706,522,98.53
707,523,99.86
709,524,99.65
710,525,97.43
713,526,99.74
714,527,92.31
715,528,96.13
717,529,100.0
718,530,100.0
719,531,98.36
720,532,98.39
721,533,97.85
722,534,93.33
723,535,94.57
724,536,98.96
726,537,95.44
727,538,100.0
728,539,94.74
729,540,98.64
730,541,98.61
731,542,88.33
732,543,95.41
733,544,98.43
736,545,99.89
737,546,100.0
738,547,99.69
740,548,98.93
741,549,99.86
743,550,96.67
744,551,95.59
746,552,92.0
751,553,99.87
753,554,99.58
757,555,97.22
759,556,99.9
761,557,95.0
100001,558,100.0
100002,559,100.0
