1.6013,1.836,4.2586,6
1.7477,1.7191,4.2479,3
1.3151,2.8864,3.7428,6
0.95828,2.1442,3.0239,3
1.0713,2.448,3.0531,3
1.7866,1.6722,3.3868,9
1.787,1.669,3.3894,6
0.39643,2.1316,3.2061,9
3.0057,2.8413,5.8121,5
1.0067,2.7159,2.8789,6
1.8172,2.5891,4.0003,18
1.8968,1.9165,4.4927,8
1.9372,2.5921,4.8802,14
1.7128,2.2252,4.3135,4
0.39432,2.3733,3.4413,12
1.6615,1.6324,4.0828,28
1.0056,2.0608,3.2737,4
2.5438,2.2966,4.2884,4
4.6158,3.0015,0.50374,6
2.3198,2.7576,4.5911,17
2.6399,2.4471,4.991,3
1.6035,2.4357,3.4696,5
1.6606,1.6327,4.0844,9
1.8405,1.987,3.7268,11
1.056,2.2935,3.1256,13
1.2401,2.6902,3.3101,8
1.4669,1.8657,4.118,9
5.5428,2.9021,1.8545,4
2.3492,2.1016,4.1926,11
0.60466,2.1401,3.7144,2
1.7015,2.0055,3.4517,4
1.1413,2.5629,3.0671,8
0.55406,2.7857,3.2498,10
1.264,2.5059,2.9756,6
1.4735,2.0946,4.3493,9
0.44691,2.4505,2.7144,15
0.22077,2.6179,3.3403,12
0.44182,2.4483,2.7096,5
1.8892,1.9667,3.9048,7
2.1426,2.1544,4.9808,7
1.2454,2.6374,2.8585,7
0.69963,1.9309,2.995,3
1.9779,1.8988,3.8191,7
1.1931,1.8478,3.6442,4
1.3906,2.1562,3.1754,12
0.45916,2.4508,2.5655,5
2.4672,2.7238,4.9906,17
0.51218,3.0396,2.4281,6
4.6833,2.99,0.40638,6
2.4262,2.3372,4.5578,7
2.647,2.2912,4.7932,7
1.8907,1.966,3.9068,8
2.4687,2.7242,4.9922,15
1.0495,2.7884,3.5896,7
1.1199,2.8001,3.6456,5
1.9097,2.0689,4.3847,5
1.0865,1.9614,4.2603,4
1.3815,1.587,3.8362,7
1.1177,2.8021,3.6465,3
2.1101,2.5553,4.9223,5
1.4455,1.4659,4.2333,3
0.74456,1.9982,2.743,10
0.68969,2.1943,3.9435,13
0.0,0.0,0.0,780
0.0,0.0,0.0,780
