5.3923,2.6825,4.7444,14
4.8058,1.6603,3.4531,27
4.5249,2.204,4.2616,32
4.5332,2.0479,3.1603,58
4.3853,2.2697,3.9475,65
5.4248,2.9816,4.1324,49
5.2537,1.5751,4.2603,73
5.8583,2.2023,3.5382,52
4.5254,2.1333,3.3739,44
5.3225,1.4221,3.1113,59
5.6082,2.5787,3.5516,83
5.0232,1.5019,4.3255,53
5.0271,2.4215,3.3289,34
5.5976,2.5831,3.5404,89
4.5294,1.6676,2.877,91
4.5287,2.0436,3.1451,81
4.5283,1.6641,2.8689,82
5.6788,1.7691,4.6009,31
5.1004,1.6822,3.5297,115
4.2178,2.5844,3.1555,73
4.7634,2.4819,3.9216,42
5.6534,1.7377,4.2218,116
4.5613,1.6809,4.0246,51
5.5165,2.2093,4.3481,231
4.5292,1.6653,2.8708,66
5.6098,2.5765,3.549,100
5.3544,1.4822,3.8108,25
5.5969,2.132,4.7465,59
5.5373,2.1426,3.5895,89
4.462,2.5996,3.6919,285
5.9838,2.0115,4.4624,78
5.2241,1.3653,4.0341,94
5.1293,1.3325,4.3973,117
5.1605,2.2542,4.1532,31
5.571,2.3006,4.5288,147
5.3549,1.4903,3.7966,286
4.839,1.9481,3.9154,60
4.4609,2.2117,3.1372,31
5.261,2.1634,3.7802,84
5.0383,2.1262,3.9199,51
4.53,1.6601,2.867,81
5.8776,1.8878,3.7826,34
4.3011,1.7952,2.995,76
4.1207,2.2772,3.2861,43
5.042,1.309,3.8097,90
4.9855,1.9105,4.116,154
4.3292,2.23,4.1219,131
5.6021,1.6667,4.6541,155
4.4083,2.2926,4.107,66
5.4482,1.6977,4.4082,118
5.8385,2.273,4.5725,73
4.9935,1.6541,3.4739,108
5.5375,2.2157,4.1423,70
4.4048,2.3544,3.9985,63
4.723,2.2337,3.1703,116
4.2159,1.8374,3.28,53
5.2487,1.6711,3.7004,139
5.9514,2.0864,4.5728,88
5.3676,2.5084,4.4007,70
4.253,1.6746,3.179,29
5.3354,2.2343,4.6382,102
5.5617,1.9573,3.6843,74
5.0465,1.4367,3.914,94
4.1897,2.2266,2.8593,60
4.2028,2.3918,2.9128,30
4.8792,1.6173,3.0395,67
5.385,2.4996,4.4189,227
4.4958,1.5906,4.2416,258
5.0995,1.9495,4.3805,40
4.8595,2.2753,3.8709,32
5.6254,2.638,3.8654,206
5.6925,2.1676,4.2034,165
5.2568,1.7315,4.2593,115
4.4065,1.6844,3.4972,78
4.2092,2.3853,2.9169,34
4.8799,1.8396,3.8605,173
5.1445,1.4691,3.3062,29
5.1389,1.4741,3.3103,1017
5.3479,2.0051,3.9712,148
4.2124,2.3928,2.9218,73
4.1098,3.044,3.1374,76
5.1543,2.0773,3.3914,42
4.7003,1.6618,3.8038,54
4.5805,2.0375,4.0778,43
5.0615,1.5435,4.2627,136
3.7406,2.9621,2.5203,11
4.6975,2.2047,4.0568,52
4.3255,2.4729,3.8294,90
4.8774,1.8406,3.8585,39
5.1543,1.6084,4.4792,21
4.3188,1.7663,3.736,119
4.2178,2.3852,2.9268,45
5.5121,1.9466,3.3656,36
5.0517,2.7413,3.654,10
0.0,0.0,0.0,2340
0.0,0.0,0.0,2340
