ebsd_id,mesh_id,confidence
387,373,99.52
388,374,100.0
389,375,97.85
390,376,99.71
391,377,99.05
392,378,93.95
393,379,98.92
394,380,95.2
395,381,98.34
396,382,99.69
397,383,99.44
398,384,99.14
399,385,100.0
400,386,98.52
401,387,99.69
402,388,100.0
403,389,99.39
404,390,95.57
405,391,97.45
406,392,95.83
407,393,96.9
408,394,98.48
409,395,99.2
410,396,98.8
411,397,99.84
412,398,97.91
413,399,96.07
414,400,100.0
415,401,99.69
416,402,96.41
417,403,94.84
418,404,98.0
419,405,98.6
420,406,95.58
421,407,95.24
422,408,100.0
423,409,98.94
425,410,96.77
426,411,97.12
427,412,94.8
428,413,98.18
429,414,100.0
430,415,100.0
431,416,92.41
432,417,96.57
433,418,96.67
434,419,96.14
435,420,98.54
436,421,96.35
437,422,93.02
438,423,98.55
440,424,100.0
441,425,96.06
442,426,95.06
443,427,97.35
444,428,100.0
445,429,97.96
446,430,98.57
447,431,92.19
448,432,98.42
449,433,90.56
450,434,88.46
451,435,95.62
452,436,100.0
453,437,95.13
454,438,94.59
455,439,98.63
456,440,98.02
457,441,91.14
458,442,100.0
459,443,99.83
460,444,98.59
461,445,92.27
462,446,100.0
463,447,93.55
464,448,94.29
465,449,98.9
466,450,98.31
467,451,92.97
468,452,98.99
469,453,95.64
470,454,100.0
472,455,96.55
473,456,99.67
474,457,93.74
475,458,97.86
476,459,95.0
477,460,98.53
478,461,95.85
479,462,93.9
480,463,99.1
481,464,95.74
482,465,95.94
483,466,100.0
484,467,95.24
486,468,100.0
489,469,98.39
490,470,98.46
491,471,100.0
493,472,99.59
494,473,98.63
495,474,89.19
496,475,96.81
498,476,97.14
501,477,97.78
502,478,99.71
505,479,98.48
507,480,99.62
509,481,100.0
100001,482,100.0
100002,483,100.0
